Track Name;Album Name;Artist Name(s);Release Date;Duration (ms);Popularity;Explicit;Added By;Added At;Genres;Record Label;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;genres_clean;text_combined;
hari ini esok lusa;Kisahku;brisia jodie;02/10/2020;266275.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:09:06Z;indonesian pop;PT. Universal Music Indonesia;0.5929752066115702;0.35612652267376393;0.6760527466122688;0.052500000000000005;0.8492454826861149;0.0;0.11375525694943071;0.3181357649442756;0.48720151575662446;indonesian pop;indonesian pop brisia jodie;
dengan caraku;Soulmate;arsy widianto;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; arsy widianto;
rindu dalam hati;Soulmate;arsy widianto;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; arsy widianto;
mantan teman;Soulmate;arsy widianto;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; arsy widianto;
dengan caraku with brisia jodie acoustic;Dengan Caraku (with. Brisia Jodie) [Acoustic];arsy widianto;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; arsy widianto;
ingin bertemu lagi;Cerita Kita;fatin;16/10/2025;284615.0;24.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.4183884297520662;0.7225918722489507;0.7987031910243334;0.03291666666666667;0.03155298077560304;0.01282828282828283;0.11272951071904809;0.33637284701114495;0.6409690811654237;indonesian pop;indonesian pop fatin;
pelangi dan hujan;Cerita Kita;fatin;16/10/2025;226816.0;11.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.6900826446280993;0.7829869996929061;0.8428894069648842;0.029687500000000002;0.1859256065050212;0.0;0.469689198892194;0.49746707193515705;0.5247378539783968;indonesian pop;indonesian pop fatin;
red flag;Cerita Kita;fatin;16/10/2025;166560.0;27.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.7448347107438017;0.7625140751356331;0.7826023604837535;0.13645833333333335;0.38994671993647884;0.0003656565656565657;0.32095599548671655;0.767983789260385;0.580278445977951;indonesian pop;indonesian pop fatin;
bukan kamu;Cerita Kita;fatin;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; fatin;
kita sama sama tau;Cerita Kita;fatin;16/10/2025;242234.0;15.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.44214876033057854;0.5168389804483571;0.7586332507649717;0.03302083333333333;0.8120593684153568;0.0;0.10760077956713508;0.1955420466058764;0.5555638113105908;indonesian pop;indonesian pop fatin;
dalam teduh;Cerita Kita;fatin;16/10/2025;239998.0;15.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.5619834710743803;0.2414781451530351;0.5664432463937055;0.033125;0.809044278069079;0.0;0.06769925120525182;0.34751773049645396;0.3623327048639813;indonesian pop;indonesian pop fatin;
hanya mimpi;Cerita Kita;fatin;16/10/2025;277873.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.4256198347107438;0.31722796601494524;0.6488051872359027;0.03260416666666667;0.7015060557185077;0.0027070707070707073;0.10760077956713508;0.07781155015197568;0.33796171599996283;indonesian pop;indonesian pop fatin;
jingga;Cerita Kita;fatin;16/10/2025;255559.0;27.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.6353305785123967;0.3847886170539462;0.7157219874690369;0.028958333333333332;0.8140694286462085;0.0;0.08062365370807262;0.33637284701114495;0.641075889996192;indonesian pop;indonesian pop fatin;
seolah aku salah;Cerita Kita;fatin;16/10/2025;240228.0;18.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.4473140495867769;0.5700685842972668;0.7799431735392686;0.0334375;0.6341690379849725;0.0;0.08759872807467432;0.23505572441742656;0.6206196769729448;indonesian pop;indonesian pop fatin;
menjelang pagi;Cerita Kita;fatin;16/10/2025;255272.0;9.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.4411157024793389;0.22202886682362571;0.5710695031327409;0.0403125;0.47637930986310617;0.0;0.0635962662837214;0.11347517730496455;0.7641986086988828;indonesian pop;indonesian pop fatin;
berhenti mencintai;Cerita Kita;fatin;16/10/2025;263700.0;25.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.5929752066115702;0.4625857303715835;0.7572125892466852;0.031145833333333334;0.8964818981111322;1,66E+10;0.09734331726330905;0.18135764944275584;0.5575746036463606;indonesian pop;indonesian pop fatin;
jangan tersesat sayang;Cerita Kita;fatin;16/10/2025;255551.0;9.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:16Z;indonesian pop;Sony Music Entertainment;0.31818181818181823;0.3612447538130822;0.7128078099956288;0.03854166666666667;0.8402002116472818;4,62E+09;0.12708995794440456;0.3951367781155016;0.8208305083171573;indonesian pop;indonesian pop fatin;
pelangi dan hujan japanese version;Pelangi dan Hujan (Japanese Version);fatin;15/12/2021;227007.0;5.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:35Z;indonesian pop;Sony Music Entertainment;0.6797520661157026;0.7072371788309959;0.8457671572198747;0.03145833333333334;0.19899099800555792;0.0;0.29223510103600364;0.5309017223910841;0.5248818137068237;indonesian pop;indonesian pop fatin;
pelangi dan hujan stripped version;Pelangi dan Hujan (Stripped Version);fatin;28/10/2020;229450.0;6.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:10:40Z;indonesian pop;Sony Music Entertainment;0.7303719008264463;0.4093561265226737;0.8162246830831998;0.030520833333333334;0.8472354224552631;0.0;0.40096420145655964;0.4214792299898683;0.5250397050218727;indonesian pop;indonesian pop fatin;
bersyukurlah;Bersyukurlah;fatin;03/05/2019;187458.0;15.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:27Z;indonesian pop;Sony Music Entertainment;0.7283057851239669;0.66629132971645;0.7591068046044005;0.06489583333333333;0.5959778935987882;0.0001313131313131313;0.07262283311108832;0.8156028368794327;0.44125978693960194;indonesian pop;indonesian pop fatin;
shoot now;Shoot Me Now;fatin;08/12/2017;196678.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:33Z;indonesian pop;Sony Music Entertainment;0.606404958677686;0.8935407923021803;0.8408130555150809;0.03645833333333334;0.05135207404949327;0.0;0.16299107600779564;0.7882472137791288;0.6454318327466587;indonesian pop;indonesian pop fatin;
ketika tangan dan kaki berkata;Ketika Tangan dan Kaki Berkata;fatin;26/05/2017;228707.0;28.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:37Z;indonesian pop;Sony Music Entertainment;0.5320247933884298;0.44211280581431056;0.6948491913157512;0.03875;0.8150744587616344;0.0028989898989898993;0.13837316647861317;0.24721377912867276;0.5750448132703007;indonesian pop;indonesian pop fatin;
salahkah aku terlalu mencintaimu;Salahkah Aku Terlalu Mencintaimu;fatin;16/09/2016;232266.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:41Z;indonesian pop;Sony Music Entertainment;0.4648760330578513;0.42778175862421947;0.6768541454174559;0.09697916666666667;0.8050241576073754;9,42E+10;0.07611037029438916;0.3505572441742654;0.3746668028866248;indonesian pop;indonesian pop fatin;
percaya;Percaya;fatin;13/01/2016;269567.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:46Z;indonesian pop;Sony Music Entertainment;0.34400826446280997;0.38069403214249153;0.7445359172373598;0.030625000000000003;0.6532646101780646;5,90E+11;0.10554928710636989;0.24721377912867276;0.3312977737324578;indonesian pop;indonesian pop fatin;
away english version;Away (English Version);fatin;16/09/2015;192873.0;22.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:50Z;indonesian pop;Sony Music Entertainment;0.6549586776859505;0.7993653393387246;0.7872650444412066;0.0740625;0.4291428944380889;0.00397979797979798;0.08123910144630217;0.6767983789260386;0.5572402455674336;indonesian pop;indonesian pop fatin;
proud you moslem;Proud of You Moslem;fatin;18/06/2014;224908.0;19.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:55Z;indonesian pop;Sony Music Entertainment;0.6477272727272728;0.8607841130105435;0.8281728107241731;0.051666666666666666;0.09657842924365875;7,49E+09;0.3958354703046466;0.6504559270516718;0.47843390390920326;indonesian pop;indonesian pop fatin;
tuhan;Oh Tuhan;fatin;18/06/2014;233813.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:11:58Z;indonesian pop;Sony Music Entertainment;0.5072314049586777;0.31313338110349065;0.6533221623196854;0.0321875;0.7256267784887293;3,04E+11;0.09529182480254385;0.24113475177304966;0.6218131495602263;indonesian pop;indonesian pop fatin;
jangan kau bohong feat new kingz;Jangan Kau Bohong (feat. New Kingz);fatin;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; fatin;
aku memilih setia factor indonesia;For You;fatin;11/11/2013;277293.0;58.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:06Z;indonesian pop;Sony Music Entertainment;0.5774793388429753;0.3356535981164909;0.7542619845548595;0.02697916666666667;0.49346482182534646;0.0;0.3260847266386296;0.2279635258358663;0.6269910559213887;indonesian pop;indonesian pop fatin;
dalam lukaku masih setia;For You;fatin;11/11/2013;253880.0;27.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:06Z;indonesian pop;Sony Music Entertainment;0.5423553719008265;0.3602211075852185;0.6998761474573802;0.029270833333333336;0.5768823214056961;2,51E+10;0.13016719663555235;0.16717325227963528;0.5565854609962013;indonesian pop;indonesian pop fatin;
saat gelap saat remang;For You;fatin;11/11/2013;209800.0;19.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:06Z;indonesian pop;Sony Music Entertainment;0.5351239669421488;0.7870815846043607;0.7807081451260383;0.06104166666666667;0.30451916012527736;0.0003333333333333334;0.16709406092932605;0.4002026342451875;0.7425071283284882;indonesian pop;indonesian pop fatin;
kaulah kamuku feat mikha angelo;For You;fatin;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; fatin;
hold;For You;fatin;11/11/2013;200053.0;18.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:06Z;indonesian pop;Sony Music Entertainment;0.5444214876033059;0.619203603234722;0.8078099956287339;0.04010416666666667;0.4211026535146817;0.0;0.17427428454200428;0.2036474164133739;0.3947700823821156;indonesian pop;indonesian pop fatin;
mengenangmu mengingatmu;For You;fatin;11/11/2013;169120.0;17.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:06Z;indonesian pop;Sony Music Entertainment;0.5909090909090909;0.2629747159381718;0.654633542182719;0.027812500000000004;0.8844215367260214;0.011313131313131313;0.1106780182582829;0.26443768996960487;0.5015789131504891;indonesian pop;indonesian pop fatin;
sadar dibatas sabar;For You;fatin;11/11/2013;166320.0;16.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:06Z;indonesian pop;Sony Music Entertainment;0.6714876033057853;0.9109427781758623;0.7805988634707854;0.0771875;0.157784763273096;0.0;0.2122268950661606;0.9159067882472138;0.6823969759169306;indonesian pop;indonesian pop fatin;
cahaya langit itu;For You;fatin;11/11/2013;283653.0;22.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:06Z;indonesian pop;Sony Music Entertainment;0.3130165289256199;0.19746135735489811;0.5871339064549033;0.03395833333333333;0.69849096537223;0.0;0.17427428454200428;0.1529888551165147;0.5920320612246793;indonesian pop;indonesian pop fatin;
kekasihmu;KekasihMu;fatin;12/07/2013;225560.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:15Z;indonesian pop;Sony Music Entertainment;0.45351239669421495;0.3141570273313543;0.44663412501821365;0.052604166666666674;0.47336421951682844;1,31E+10;0.2737716688891168;0.2340425531914894;0.6481902868978072;indonesian pop;indonesian pop fatin;
lampu sorot;Berbunga;dere;25/04/2025;224733.0;32.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.628099173553719;0.3878595557375371;0.6377677400553694;0.036041666666666666;0.8864315969568732;0.025555555555555557;0.10042055595445687;0.27760891590678827;0.6967604417241732;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
mawar;Berbunga;dere;25/04/2025;248183.0;38.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.7778925619834711;0.4738458388780837;0.656272767011511;0.03760416666666667;0.8050241576073754;0.38888888888888895;0.054159400964201444;0.5065856129685917;0.45069611494487744;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
genetika;Berbunga;dere;25/04/2025;184354.0;32.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.7510330578512397;0.5762104616644487;0.733097770654233;0.10520833333333335;0.5809024418673997;0.006404040404040405;0.07149451225766745;0.24214792299898683;0.4783596021138861;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
jona;Berbunga;dere;25/04/2025;241677.0;32.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.753099173553719;0.7133790561981779;0.8220894652484336;0.044583333333333336;0.34271030451146156;4,54E+10;0.06482716176018054;0.7021276595744681;0.5249607593643482;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
bengis;Berbunga;dere;25/04/2025;157509.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.5774793388429753;0.4636093765994472;0.7051945213463501;0.10520833333333335;0.7366821097584142;2,28E+09;0.07857216124730741;0.3910840932117528;0.8349478494274118;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
bianglala;Berbunga;dere;25/04/2025;252350.0;35.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.6353305785123967;0.28754222540689933;0.5815969692554277;0.03072916666666667;0.8633159043020775;0.07434343434343435;0.10452354087598728;0.3373860182370821;0.3855334404517549;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
luar;Berbunga;dere;25/04/2025;204779.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.46694214876033063;0.34589006039512743;0.666800233134198;0.030208333333333337;0.8994969884574099;0.0003171717171717172;0.09939480972407426;0.2917933130699088;0.695641270932209;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
puspa;Berbunga;dere;25/04/2025;200553.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:42Z;indonesian indie indonesian pop;Tiga Dua Satu;0.8894628099173555;0.622274541918313;0.7787410753314877;0.13541666666666669;0.5527615986354746;0.1181818181818182;0.04215817006872499;0.7284701114488349;0.4458432789382274;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
tanya;Rubik;dere;21/07/2022;211648.0;45.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.5041322314049588;0.28958951786262666;0.6557627859536647;0.040625;0.8060291877228013;2,99E+11;0.2799261462714124;0.21783181357649445;0.5646100548904512;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
kota;Rubik;dere;21/07/2022;198107.0;58.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.6673553719008265;0.2670693008496264;0.6451260381757249;0.028958333333333332;0.5758772912902702;0.0;0.09118883988101342;0.16413373860182373;0.6263641345234005;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
kenanga;Rubik;dere;21/07/2022;194669.0;33.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.6559917355371901;0.6836933155901319;0.6794769051435233;0.041041666666666664;0.5266308156344012;0.02676767676767677;0.09118883988101342;0.05400202634245188;0.4273467757664695;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
rubik;Rubik;dere;21/07/2022;133952.0;40.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.9700413223140496;0.4973897021189476;0.6711714993443101;0.07041666666666667;0.4110523523604227;0.05808080808080809;0.0724176838650118;0.9422492401215806;0.5573424105359945;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
jangan pergi;Rubik;dere;21/07/2022;258196.0;34.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.5423553719008265;0.43904186713071963;0.6904414978872214;0.03395833333333333;0.6120583754456026;0.0002787878787878788;0.19991794030156937;0.502532928064843;0.7427718284743056;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
berlagu;Rubik;dere;21/07/2022;186290.0;35.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.8584710743801653;0.4533729143208107;0.7046845402885036;0.05083333333333334;0.3447203647423134;0.0023030303030303033;0.1158067494101959;0.7629179331306991;0.4505521552164504;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
berisik;Rubik;dere;21/07/2022;202989.0;54.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.7809917355371901;0.32336984338212715;0.5710695031327409;0.03260416666666667;0.7276368387195811;0.00036262626262626265;0.10042055595445687;0.4376899696048632;0.4276254074989087;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
tumbang;Rubik;dere;21/07/2022;248303.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.6673553719008265;0.4953424096632204;0.7219510418184468;0.034479166666666665;0.6190935862535839;0.003373737373737374;0.10042055595445687;0.2279635258358663;0.6271675226852669;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
rumah;Rubik;dere;21/07/2022;186666.0;41.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.49896694214876036;0.1769884327976251;0.5710695031327409;0.03791666666666667;0.9336680123818906;2,96E+09;0.2122268950661606;0.32928064842958465;0.3763432371434675;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
keluku;Rubik;dere;21/07/2022;188669.0;33.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:12:55Z;indonesian indie indonesian pop;Tiga Dua Satu;0.7944214876033059;0.5854232777152215;0.7494900189421536;0.08;0.6713551522557307;0.00016262626262626264;0.10144630218483947;0.7284701114488349;0.4272213914868718;indonesian indie indonesian pop;indonesian indie indonesian pop dere;
intro pulang dan kembali;Nanti Pasti Kan Ada;devano;22/09/2025;105000.0;11.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.2644628099173554;0.2599037772545808;0.520399242313857;0.030625000000000003;0.4532636172083105;8,29E+09;0.36198584470202066;0.04954407294832827;0.3636051231087871;indonesian pop;indonesian pop devano;
nanti pasti kan ada;Nanti Pasti Kan Ada;devano;22/09/2025;166736.0;20.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.5196280991735538;0.6130617258675402;0.7083636893486813;0.04052083333333333;0.5045201530950314;0.00044141414141414146;0.286080623653708;0.5714285714285714;0.440999730655992;indonesian pop;indonesian pop devano;
tak tersampaikan;Nanti Pasti Kan Ada;devano;22/09/2025;218000.0;23.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.5216942148760331;0.5424301361449483;0.6413376074602943;0.059583333333333335;0.7356770796429882;0.08979797979797981;0.2460765206687865;0.42350557244174264;0.4180729829384503;indonesian pop;indonesian pop devano;
tulis lagi untukmu;Nanti Pasti Kan Ada;devano;22/09/2025;262500.0;19.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.5909090909090909;0.3397481830279455;0.5651682937490894;0.030937500000000003;0.28642861804761116;0.0;0.12298697302287413;0.06453900709219859;0.4970697229471807;indonesian pop;indonesian pop devano;
waktu untuk bicara;Nanti Pasti Kan Ada;devano;22/09/2025;256573.0;19.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.5402892561983472;0.4973897021189476;0.6681116129972315;0.03239583333333333;0.7678380433366171;0.03090909090909091;0.10760077956713508;0.3566362715298885;0.6643277080682463;indonesian pop;indonesian pop devano;
raut wajahmu;Nanti Pasti Kan Ada;devano;22/09/2025;240428.0;14.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.3760330578512397;0.41549800388985564;0.5901937928019817;0.0496875;0.5226106951726975;0.0;0.12503846548363934;0.3789260385005066;0.6406672301219479;indonesian pop;indonesian pop devano;
surat hati;Nanti Pasti Kan Ada;devano;22/09/2025;294666.0;53.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.40702479338842984;0.3612447538130822;0.5144616057117879;0.03302083333333333;0.8060291877228013;4,42E+11;0.09631757103292644;0.2917933130699088;0.4150730479525212;indonesian pop;indonesian pop devano;
tuhan bagaimana jika aku meninggal;Nanti Pasti Kan Ada;devano;22/09/2025;292413.0;14.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.48863636363636365;0.042378953833555125;0.15131866530671723;0.031875;0.9336680123818906;0.007171717171717173;0.09426607857216124;0.28166160081053704;0.40464293343487917;indonesian pop;indonesian pop devano;
rumah;Nanti Pasti Kan Ada;devano;22/09/2025;287333.0;32.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.5154958677685951;0.39604872556044624;0.5346422847151392;0.03395833333333333;0.40200708132158963;9,59E+09;0.3342906964816904;0.270516717325228;0.41759930899330355;indonesian pop;indonesian pop devano;
beribu cerita dongeng;Nanti Pasti Kan Ada;devano;22/09/2025;228194.0;14.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.7592975206611571;0.5035315794861296;0.6734299868862015;0.029791666666666668;0.7829134950680056;0.0012929292929292932;0.10657503333675249;0.6119554204660588;0.5016392833591842;indonesian pop;indonesian pop devano;
akhir tulisan;Nanti Pasti Kan Ada;devano;22/09/2025;263513.0;13.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.4328512396694215;0.3182516122428089;0.5586478216523387;0.03270833333333333;0.338690184049758;0.0002848484848484849;0.10452354087598728;0.27862208713272546;0.343251075054101;indonesian pop;indonesian pop devano;
bendera merah red flag;Nanti Pasti Kan Ada;devano;22/09/2025;312391.0;29.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:10Z;indonesian pop;Selatan Records;0.44938016528925623;0.25478554611526255;0.5287410753314878;0.030937500000000003;0.8271348201467451;9,79E+10;0.07334085547235614;0.25937183383991896;0.4282012464126165;indonesian pop;indonesian pop devano;
notifikasi from viu original bad boys crazy girls;"Notifikasi (From ""Viu Original Bad Boys Vs Crazy Girls 2"")";devano;;;;;;;;;0.6239669421487604;0.6795987306786775;0.7633687891592599;0.045729166666666675;0.18994572696672482;0.0;0.12196122679249154;0.49037487335359675;0.561837669152681;; devano;
masihkah bisa from viu original bad boys crazy girls;"Masihkah Bisa? (From ""Viu Original Bad Boys Vs Crazy Girls 2"")";devano;10/11/2023;260900.0;31.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:26Z;indonesian pop;Insyncmusic;0.45247933884297525;0.26399836216603545;0.6445796298994609;0.030416666666666668;0.8783913560334661;0.0;0.09631757103292644;0.331306990881459;0.4392397068794175;indonesian pop;indonesian pop devano;
hari paling bahagia acoustic;Hari Paling Bahagia (Acoustic);devano;05/05/2023;294986.0;9.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:31Z;indonesian pop;Pop Art;0.44938016528925623;0.24045449892517143;0.6801690222934578;0.0334375;0.8351750610701523;0.0;0.10862652579751768;0.40932117527862216;0.5760339559204599;indonesian pop;indonesian pop devano;
hari paling bahagia;Hari Paling Bahagia;devano;23/09/2022;240062.0;28.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:39Z;indonesian pop;Pop Art;0.48863636363636365;0.48612959361244745;0.6666909514789452;0.035312500000000004;0.6824104835254157;1,37E+11;0.09939480972407426;0.3890577507598785;0.6224540025448366;indonesian pop;indonesian pop devano;
cerita remaja original soundtrack from teluk alaska;"Cerita Remaja (Original soundtrack from ""Teluk Alaska"")";devano;05/11/2021;246666.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:42Z;indonesian pop;MD Musik Indonesia;0.5506198347107439;0.4973897021189476;0.6792947690514353;0.026770833333333337;0.4321579847843666;0.0;0.10042055595445687;0.2441742654508612;0.4179801056943039;indonesian pop;indonesian pop devano;
rasi bintang;Rasi Bintang;devano;10/09/2021;225157.0;22.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T13:14:46Z;indonesian pop;HP Music;0.7283057851239669;0.6058962022724945;0.6762713099227744;0.03791666666666667;0.12662882969489314;0.0002848484848484849;0.3424966663247512;0.7791286727456941;0.44113440266000425;indonesian pop;indonesian pop devano;
